"dataset/subimg4,2.jpg",203,212,232,252,solar
"dataset/subimg4,1.jpg",19,48,48,89,solar
"dataset/subimg4,1.jpg",44,48,73,89,solar
"dataset/subimg4,1.jpg",67,48,96,89,solar
"dataset/subimg4,1.jpg",91,48,120,89,solar
"dataset/subimg4,1.jpg",115,48,144,89,solar
"dataset/subimg4,1.jpg",140,48,169,89,solar
"dataset/subimg4,1.jpg",164,48,193,89,solar
"dataset/subimg4,1.jpg",188,48,217,89,solar
"dataset/subimg4,1.jpg",211,48,240,89,solar
"dataset/subimg4,1.jpg",211,86,240,127,solar
"dataset/subimg4,1.jpg",187,86,216,127,solar
"dataset/subimg4,1.jpg",162,86,191,127,solar
"dataset/subimg4,1.jpg",139,86,168,127,solar
"dataset/subimg4,1.jpg",114,86,143,127,solar
"dataset/subimg4,1.jpg",91,86,120,127,solar
"dataset/subimg4,1.jpg",67,86,96,127,solar
"dataset/subimg4,1.jpg",43,87,72,128,solar
"dataset/subimg4,1.jpg",18,87,47,128,solar
"dataset/subimg4,1.jpg",1,151,29,192,solar
"dataset/subimg4,1.jpg",22,152,51,193,solar
"dataset/subimg4,1.jpg",46,152,75,193,solar
"dataset/subimg4,1.jpg",70,152,99,193,solar
"dataset/subimg4,1.jpg",94,152,123,193,solar
"dataset/subimg4,1.jpg",118,152,147,193,solar
"dataset/subimg4,1.jpg",142,152,171,193,solar
"dataset/subimg4,1.jpg",166,152,195,193,solar
"dataset/subimg4,1.jpg",190,152,219,193,solar
"dataset/subimg4,1.jpg",214,152,243,193,solar
"dataset/subimg4,1.jpg",22,191,51,232,solar
"dataset/subimg4,1.jpg",46,191,75,232,solar
"dataset/subimg4,1.jpg",70,191,99,232,solar
"dataset/subimg4,1.jpg",94,191,123,232,solar
"dataset/subimg4,1.jpg",118,191,147,232,solar
"dataset/subimg4,1.jpg",142,191,171,232,solar
"dataset/subimg4,1.jpg",166,191,195,232,solar
"dataset/subimg4,1.jpg",191,191,220,232,solar
"dataset/subimg4,1.jpg",215,191,244,232,solar
"dataset/subimg4,1.jpg",1,191,29,232,solar
"dataset/subimg4,3.jpg",53,55,82,95,solar
"dataset/subimg4,3.jpg",78,55,107,95,solar
"dataset/subimg4,3.jpg",102,55,131,95,solar
"dataset/subimg4,3.jpg",124,55,153,95,solar
"dataset/subimg4,3.jpg",148,55,177,95,solar
"dataset/subimg4,3.jpg",173,55,202,95,solar
"dataset/subimg4,3.jpg",197,55,226,95,solar
"dataset/subimg4,3.jpg",197,94,226,134,solar
"dataset/subimg4,3.jpg",172,95,201,135,solar
"dataset/subimg4,3.jpg",147,94,176,134,solar
"dataset/subimg4,3.jpg",124,94,153,134,solar
"dataset/subimg4,3.jpg",101,94,130,134,solar
"dataset/subimg4,3.jpg",78,94,107,134,solar
"dataset/subimg4,3.jpg",53,94,82,134,solar
"dataset/subimg4,3.jpg",191,158,220,198,solar
"dataset/subimg4,3.jpg",215,158,244,198,solar
"dataset/subimg4,3.jpg",215,196,244,236,solar
"dataset/subimg4,3.jpg",191,196,220,236,solar
"dataset/subimg5,0.jpg",11,200,41,241,solar
"dataset/subimg5,0.jpg",35,200,65,241,solar
"dataset/subimg5,0.jpg",59,199,89,240,solar
"dataset/subimg5,0.jpg",84,200,114,241,solar
"dataset/subimg5,0.jpg",109,201,139,242,solar
"dataset/subimg5,0.jpg",133,201,163,242,solar
"dataset/subimg5,0.jpg",156,201,186,242,solar
"dataset/subimg5,0.jpg",186,201,216,242,solar
"dataset/subimg5,0.jpg",211,201,241,242,solar
"dataset/subimg5,1.jpg",12,46,41,88,solar
"dataset/subimg5,1.jpg",37,46,66,88,solar
"dataset/subimg5,1.jpg",62,46,91,88,solar
"dataset/subimg5,1.jpg",86,46,115,88,solar
"dataset/subimg5,1.jpg",111,46,140,88,solar
"dataset/subimg5,1.jpg",133,46,162,88,solar
"dataset/subimg5,1.jpg",157,46,186,88,solar
"dataset/subimg5,1.jpg",187,46,216,88,solar
"dataset/subimg5,1.jpg",212,46,241,88,solar
"dataset/subimg5,1.jpg",212,85,241,127,solar
"dataset/subimg5,1.jpg",187,86,216,128,solar
"dataset/subimg5,1.jpg",157,86,186,128,solar
"dataset/subimg5,1.jpg",134,86,163,128,solar
"dataset/subimg5,1.jpg",109,86,138,128,solar
"dataset/subimg5,1.jpg",85,86,114,128,solar
"dataset/subimg5,1.jpg",61,86,90,128,solar
"dataset/subimg5,1.jpg",36,86,65,128,solar
"dataset/subimg5,1.jpg",11,86,40,128,solar
"dataset/subimg5,1.jpg",14,149,43,191,solar
"dataset/subimg5,1.jpg",38,150,67,192,solar
"dataset/subimg5,1.jpg",63,150,92,192,solar
"dataset/subimg5,1.jpg",88,150,117,192,solar
"dataset/subimg5,1.jpg",112,150,141,192,solar
"dataset/subimg5,1.jpg",136,150,165,192,solar
"dataset/subimg5,1.jpg",160,150,189,192,solar
"dataset/subimg5,1.jpg",191,150,220,192,solar
"dataset/subimg5,1.jpg",215,150,244,192,solar
"dataset/subimg5,1.jpg",214,188,243,230,solar
"dataset/subimg5,1.jpg",189,189,218,231,solar
"dataset/subimg5,1.jpg",160,189,189,231,solar
"dataset/subimg5,1.jpg",135,189,164,231,solar
"dataset/subimg5,1.jpg",112,189,141,231,solar
"dataset/subimg5,1.jpg",87,189,116,231,solar
"dataset/subimg5,1.jpg",63,189,92,231,solar
"dataset/subimg5,1.jpg",38,189,67,231,solar
"dataset/subimg5,1.jpg",14,188,43,230,solar
"dataset/subimg5,2.jpg",14,1,43,42,solar
"dataset/subimg5,2.jpg",38,1,67,42,solar
"dataset/subimg5,2.jpg",64,1,93,42,solar
"dataset/subimg5,2.jpg",87,1,116,42,solar
"dataset/subimg5,2.jpg",113,1,142,41,solar
"dataset/subimg5,2.jpg",135,1,164,41,solar
"dataset/subimg5,2.jpg",159,1,188,41,solar
"dataset/subimg5,2.jpg",184,1,213,41,solar
"dataset/subimg5,2.jpg",208,1,237,41,solar
"dataset/subimg5,2.jpg",208,38,237,79,solar
"dataset/subimg5,2.jpg",183,38,212,79,solar
"dataset/subimg5,2.jpg",159,39,188,80,solar
"dataset/subimg5,2.jpg",135,39,164,80,solar
"dataset/subimg5,2.jpg",111,39,140,80,solar
"dataset/subimg5,2.jpg",87,39,116,80,solar
"dataset/subimg5,2.jpg",63,39,92,80,solar
"dataset/subimg5,2.jpg",38,39,67,80,solar
"dataset/subimg5,2.jpg",13,40,42,81,solar
"dataset/subimg5,2.jpg",9,104,38,146,solar
"dataset/subimg5,2.jpg",39,104,68,146,solar
"dataset/subimg5,2.jpg",64,104,93,146,solar
"dataset/subimg5,2.jpg",88,104,117,146,solar
"dataset/subimg5,2.jpg",111,104,140,146,solar
"dataset/subimg5,2.jpg",136,104,165,146,solar
"dataset/subimg5,2.jpg",161,104,190,146,solar
"dataset/subimg5,2.jpg",184,104,213,146,solar
"dataset/subimg5,2.jpg",206,104,236,145,solar
"dataset/subimg5,2.jpg",207,143,237,183,solar
"dataset/subimg5,2.jpg",183,144,213,184,solar
"dataset/subimg5,2.jpg",158,144,188,184,solar
"dataset/subimg5,2.jpg",135,144,165,184,solar
"dataset/subimg5,2.jpg",111,144,141,184,solar
"dataset/subimg5,2.jpg",87,144,117,184,solar
"dataset/subimg5,2.jpg",60,144,90,184,solar
"dataset/subimg5,2.jpg",38,144,68,184,solar
"dataset/subimg5,2.jpg",9,144,39,184,solar
"dataset/subimg5,2.jpg",3,209,33,249,solar
"dataset/subimg5,2.jpg",27,210,57,250,solar
"dataset/subimg5,2.jpg",52,210,82,250,solar
"dataset/subimg5,2.jpg",75,210,105,250,solar
"dataset/subimg5,2.jpg",100,210,130,250,solar
"dataset/subimg5,2.jpg",125,210,155,250,solar
"dataset/subimg5,2.jpg",148,210,178,250,solar
"dataset/subimg5,2.jpg",178,210,208,250,solar
"dataset/subimg5,2.jpg",201,210,231,250,solar
"dataset/subimg5,4.jpg",82,8,111,49,solar
"dataset/subimg5,4.jpg",105,8,134,49,solar
"dataset/subimg5,4.jpg",129,8,158,49,solar
"dataset/subimg5,4.jpg",153,8,182,49,solar
"dataset/subimg5,4.jpg",178,8,207,49,solar
"dataset/subimg5,4.jpg",202,8,231,49,solar
"dataset/subimg5,4.jpg",202,44,231,85,solar
"dataset/subimg5,4.jpg",178,45,207,86,solar
"dataset/subimg5,4.jpg",153,45,182,86,solar
"dataset/subimg5,4.jpg",130,45,159,86,solar
"dataset/subimg5,4.jpg",106,45,135,86,solar
"dataset/subimg5,4.jpg",82,45,111,86,solar
"dataset/subimg5,4.jpg",214,109,243,150,solar
"dataset/subimg5,4.jpg",214,145,243,186,solar
"dataset/subimg5,3.jpg",1,55,30,96,solar
"dataset/subimg5,3.jpg",25,55,54,96,solar
"dataset/subimg5,3.jpg",49,55,78,96,solar
"dataset/subimg5,3.jpg",74,55,103,96,solar
"dataset/subimg5,3.jpg",98,55,127,96,solar
"dataset/subimg5,3.jpg",122,55,151,96,solar
"dataset/subimg5,3.jpg",146,55,175,96,solar
"dataset/subimg5,3.jpg",170,55,199,96,solar
"dataset/subimg5,3.jpg",194,55,223,96,solar
"dataset/subimg5,3.jpg",217,55,246,96,solar
"dataset/subimg5,3.jpg",218,94,247,135,solar
"dataset/subimg5,3.jpg",194,93,223,134,solar
"dataset/subimg5,3.jpg",169,93,198,134,solar
"dataset/subimg5,3.jpg",145,93,174,134,solar
"dataset/subimg5,3.jpg",122,93,151,134,solar
"dataset/subimg5,3.jpg",98,93,127,134,solar
"dataset/subimg5,3.jpg",73,93,102,134,solar
"dataset/subimg5,3.jpg",48,93,77,134,solar
"dataset/subimg5,3.jpg",24,93,53,134,solar
"dataset/subimg5,3.jpg",1,93,29,134,solar
"dataset/subimg5,3.jpg",16,158,45,199,solar
"dataset/subimg5,3.jpg",40,158,69,199,solar
"dataset/subimg5,3.jpg",66,158,95,199,solar
"dataset/subimg5,3.jpg",90,158,119,199,solar
"dataset/subimg5,3.jpg",112,158,141,199,solar
"dataset/subimg5,3.jpg",137,158,166,199,solar
"dataset/subimg5,3.jpg",161,158,190,199,solar
"dataset/subimg5,3.jpg",185,158,214,199,solar
"dataset/subimg5,3.jpg",210,158,239,199,solar
"dataset/subimg5,3.jpg",208,197,237,238,solar
"dataset/subimg5,3.jpg",183,197,212,238,solar
"dataset/subimg5,3.jpg",159,197,188,238,solar
"dataset/subimg5,3.jpg",136,197,165,238,solar
"dataset/subimg5,3.jpg",112,197,141,238,solar
"dataset/subimg5,3.jpg",89,198,118,239,solar
"dataset/subimg5,3.jpg",64,198,93,239,solar
"dataset/subimg5,3.jpg",39,198,68,239,solar
"dataset/subimg5,3.jpg",15,199,44,240,solar
"dataset/subimg6,1.jpg",10,47,40,88,solar
"dataset/subimg6,1.jpg",36,48,66,89,solar
"dataset/subimg6,1.jpg",59,48,89,89,solar
"dataset/subimg6,1.jpg",84,48,114,89,solar
"dataset/subimg6,1.jpg",108,48,138,89,solar
"dataset/subimg6,1.jpg",132,48,162,89,solar
"dataset/subimg6,1.jpg",157,48,187,89,solar
"dataset/subimg6,1.jpg",181,48,211,89,solar
"dataset/subimg6,1.jpg",206,48,236,89,solar
"dataset/subimg6,1.jpg",11,85,41,126,solar
"dataset/subimg6,1.jpg",35,86,65,127,solar
"dataset/subimg6,1.jpg",61,86,91,127,solar
"dataset/subimg6,1.jpg",84,86,114,127,solar
"dataset/subimg6,1.jpg",108,86,138,127,solar
"dataset/subimg6,1.jpg",132,87,162,128,solar
"dataset/subimg6,1.jpg",157,87,187,128,solar
"dataset/subimg6,1.jpg",181,87,211,128,solar
"dataset/subimg6,1.jpg",205,87,235,128,solar
"dataset/subimg6,1.jpg",14,151,44,192,solar
"dataset/subimg6,1.jpg",38,151,68,192,solar
"dataset/subimg6,1.jpg",62,151,92,192,solar
"dataset/subimg6,1.jpg",87,151,117,192,solar
"dataset/subimg6,1.jpg",110,151,140,192,solar
"dataset/subimg6,1.jpg",134,152,164,193,solar
"dataset/subimg6,1.jpg",160,152,190,193,solar
"dataset/subimg6,1.jpg",183,152,213,193,solar
"dataset/subimg6,1.jpg",208,152,238,193,solar
"dataset/subimg6,1.jpg",207,189,237,230,solar
"dataset/subimg6,1.jpg",182,190,212,231,solar
"dataset/subimg6,1.jpg",158,190,188,231,solar
"dataset/subimg6,1.jpg",135,190,165,231,solar
"dataset/subimg6,1.jpg",111,190,141,231,solar
"dataset/subimg6,1.jpg",87,190,117,231,solar
"dataset/subimg6,1.jpg",63,190,93,231,solar
"dataset/subimg6,1.jpg",39,190,69,231,solar
"dataset/subimg6,1.jpg",15,190,45,231,solar
"dataset/subimg6,2.jpg",8,38,38,80,solar
"dataset/subimg6,2.jpg",32,37,62,79,solar
"dataset/subimg6,2.jpg",56,37,86,79,solar
"dataset/subimg6,2.jpg",81,37,111,79,solar
"dataset/subimg6,2.jpg",106,37,136,79,solar
"dataset/subimg6,2.jpg",128,37,158,79,solar
"dataset/subimg6,2.jpg",153,37,183,79,solar
"dataset/subimg6,2.jpg",176,37,206,79,solar
"dataset/subimg6,2.jpg",200,37,230,79,solar
"dataset/subimg6,2.jpg",201,1,231,42,solar
"dataset/subimg6,2.jpg",177,1,207,42,solar
"dataset/subimg6,2.jpg",153,1,183,42,solar
"dataset/subimg6,2.jpg",129,1,159,42,solar
"dataset/subimg6,2.jpg",105,1,135,42,solar
"dataset/subimg6,2.jpg",80,1,110,42,solar
"dataset/subimg6,2.jpg",57,1,87,42,solar
"dataset/subimg6,2.jpg",32,1,62,42,solar
"dataset/subimg6,2.jpg",7,1,37,42,solar
"dataset/subimg6,2.jpg",7,103,37,146,solar
"dataset/subimg6,2.jpg",31,103,61,146,solar
"dataset/subimg6,2.jpg",55,103,85,146,solar
"dataset/subimg6,2.jpg",80,103,110,146,solar
"dataset/subimg6,2.jpg",103,103,133,146,solar
"dataset/subimg6,2.jpg",127,103,157,146,solar
"dataset/subimg6,2.jpg",151,103,181,146,solar
"dataset/subimg6,2.jpg",175,103,205,146,solar
"dataset/subimg6,2.jpg",199,103,229,146,solar
"dataset/subimg6,2.jpg",200,143,230,185,solar
"dataset/subimg6,2.jpg",176,143,206,185,solar
"dataset/subimg6,2.jpg",151,142,181,184,solar
"dataset/subimg6,2.jpg",126,142,156,184,solar
"dataset/subimg6,2.jpg",103,142,133,184,solar
"dataset/subimg6,2.jpg",80,142,110,184,solar
"dataset/subimg6,2.jpg",55,142,85,184,solar
"dataset/subimg6,2.jpg",32,142,62,184,solar
"dataset/subimg6,2.jpg",7,142,37,184,solar
"dataset/subimg6,2.jpg",3,208,33,250,solar
"dataset/subimg6,2.jpg",26,210,56,252,solar
"dataset/subimg6,2.jpg",50,210,80,252,solar
"dataset/subimg6,2.jpg",74,210,104,252,solar
"dataset/subimg6,2.jpg",98,210,128,252,solar
"dataset/subimg6,2.jpg",122,210,152,252,solar
"dataset/subimg6,2.jpg",147,210,177,252,solar
"dataset/subimg6,2.jpg",171,210,201,252,solar
"dataset/subimg6,2.jpg",194,210,224,252,solar
"dataset/subimg6,2.jpg",217,210,247,252,solar
"dataset/subimg6,0.jpg",13,200,42,242,solar
"dataset/subimg6,0.jpg",36,200,65,242,solar
"dataset/subimg6,0.jpg",60,200,89,242,solar
"dataset/subimg6,0.jpg",84,200,113,242,solar
"dataset/subimg6,0.jpg",109,200,138,242,solar
"dataset/subimg6,0.jpg",133,200,162,242,solar
"dataset/subimg6,0.jpg",157,200,186,242,solar
"dataset/subimg6,0.jpg",181,200,210,242,solar
"dataset/subimg6,0.jpg",206,200,235,242,solar
"dataset/subimg6,3.jpg",18,54,48,95,solar
"dataset/subimg6,3.jpg",42,54,72,95,solar
"dataset/subimg6,3.jpg",66,54,96,95,solar
"dataset/subimg6,3.jpg",89,54,119,95,solar
"dataset/subimg6,3.jpg",115,54,145,95,solar
"dataset/subimg6,3.jpg",137,54,167,95,solar
"dataset/subimg6,3.jpg",161,54,191,95,solar
"dataset/subimg6,3.jpg",186,54,216,95,solar
"dataset/subimg6,3.jpg",210,54,240,95,solar
"dataset/subimg6,3.jpg",18,93,48,134,solar
"dataset/subimg6,3.jpg",41,93,71,134,solar
"dataset/subimg6,3.jpg",65,93,95,134,solar
"dataset/subimg6,3.jpg",88,93,118,134,solar
"dataset/subimg6,3.jpg",114,93,144,134,solar
"dataset/subimg6,3.jpg",138,93,168,134,solar
"dataset/subimg6,3.jpg",162,93,192,134,solar
"dataset/subimg6,3.jpg",186,93,216,134,solar
"dataset/subimg6,3.jpg",211,93,241,134,solar
"dataset/subimg6,3.jpg",204,159,234,200,solar
"dataset/subimg6,3.jpg",176,161,206,202,solar
"dataset/subimg6,3.jpg",153,161,183,202,solar
"dataset/subimg6,3.jpg",128,159,158,200,solar
"dataset/subimg6,3.jpg",104,160,134,201,solar
"dataset/subimg6,3.jpg",79,160,109,201,solar
"dataset/subimg6,3.jpg",55,160,85,201,solar
"dataset/subimg6,3.jpg",32,160,62,201,solar
"dataset/subimg6,3.jpg",7,160,37,201,solar
"dataset/subimg6,3.jpg",7,197,37,238,solar
"dataset/subimg6,3.jpg",33,197,63,238,solar
"dataset/subimg6,3.jpg",57,197,87,238,solar
"dataset/subimg6,3.jpg",80,198,110,239,solar
"dataset/subimg6,3.jpg",104,198,134,239,solar
"dataset/subimg6,3.jpg",127,199,157,240,solar
"dataset/subimg6,3.jpg",152,199,182,240,solar
"dataset/subimg6,3.jpg",176,199,206,240,solar
"dataset/subimg6,3.jpg",204,199,234,240,solar
"dataset/subimg6,4.jpg",2,7,31,48,solar
"dataset/subimg6,4.jpg",26,7,55,48,solar
"dataset/subimg6,4.jpg",51,7,80,48,solar
"dataset/subimg6,4.jpg",75,7,104,48,solar
"dataset/subimg6,4.jpg",98,7,127,48,solar
"dataset/subimg6,4.jpg",122,6,151,48,solar
"dataset/subimg6,4.jpg",146,6,175,48,solar
"dataset/subimg6,4.jpg",174,6,203,48,solar
"dataset/subimg6,4.jpg",198,6,227,48,solar
"dataset/subimg6,4.jpg",198,45,227,87,solar
"dataset/subimg6,4.jpg",173,45,202,87,solar
"dataset/subimg6,4.jpg",144,45,173,87,solar
"dataset/subimg6,4.jpg",121,45,150,87,solar
"dataset/subimg6,4.jpg",98,45,127,87,solar
"dataset/subimg6,4.jpg",74,45,103,87,solar
"dataset/subimg6,4.jpg",51,45,80,87,solar
"dataset/subimg6,4.jpg",27,45,56,87,solar
"dataset/subimg6,4.jpg",1,45,30,87,solar
"dataset/subimg6,4.jpg",16,108,45,150,solar
"dataset/subimg6,4.jpg",40,108,69,150,solar
"dataset/subimg6,4.jpg",63,108,92,150,solar
"dataset/subimg6,4.jpg",87,108,116,150,solar
"dataset/subimg6,4.jpg",111,108,140,150,solar
"dataset/subimg6,4.jpg",135,108,164,150,solar
"dataset/subimg6,4.jpg",158,108,187,150,solar
"dataset/subimg6,4.jpg",183,108,212,150,solar
"dataset/subimg6,4.jpg",207,108,236,150,solar
"dataset/subimg6,4.jpg",15,147,44,189,solar
"dataset/subimg6,4.jpg",40,147,69,189,solar
"dataset/subimg6,4.jpg",64,147,93,189,solar
"dataset/subimg6,4.jpg",87,147,116,189,solar
"dataset/subimg6,4.jpg",111,147,140,189,solar
"dataset/subimg6,4.jpg",135,147,164,189,solar
"dataset/subimg6,4.jpg",159,147,188,189,solar
"dataset/subimg6,4.jpg",183,147,212,189,solar
"dataset/subimg6,4.jpg",206,147,235,189,solar
"dataset/subimg6,4.jpg",112,213,141,255,solar
"dataset/subimg6,4.jpg",138,213,167,256,solar
"dataset/subimg6,4.jpg",161,213,190,256,solar
"dataset/subimg6,4.jpg",185,213,214,256,solar
"dataset/subimg6,4.jpg",210,213,239,256,solar
"dataset/subimg7,0.jpg",6,200,36,242,solar
"dataset/subimg7,0.jpg",31,200,61,242,solar
"dataset/subimg7,0.jpg",55,200,85,242,solar
"dataset/subimg7,0.jpg",79,200,109,242,solar
